time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-19T00:32:43.052Z,37.3234,-114.6563,2.9694,1.11,ml,5,179.68,0.325,0.1142,nn,nn00499264,2015-06-19T16:18:15.847Z,"34km SSW of Caliente, Nevada",earthquake
2015-06-19T00:18:52.390Z,34.0166667,-117.5778333,8.977,2.38,ml,89,21,0.01806,0.15,ci,ci37403464,2015-06-19T19:41:49.028Z,"6km SE of Ontario, California",earthquake
2015-06-19T00:17:52.000Z,62.1968,-149.7015,9.5,1.3,ml,,,,0.4,ak,ak11629335,2015-06-19T00:51:01.643Z,"8km ENE of Y, Alaska",earthquake
2015-06-19T00:11:53.020Z,19.4156666,-155.2711639,12.48,1.75,md,28,55,0.009894,0.23,hv,hv60963126,2015-06-19T00:33:40.600Z,"3km WSW of Volcano, Hawaii",earthquake
2015-06-19T00:09:33.630Z,35.7096667,-120.2626667,12.9,1.26,md,41,36,0.02339,0.06,nc,nc72468476,2015-06-19T17:02:37.593Z,"11km ENE of Shandon, California",earthquake
2015-06-18T23:56:33.010Z,53.5975,160.4783,58.06,4.6,mb,,137,1.238,0.62,us,us10002k4c,2015-06-19T07:59:14.101Z,"136km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake
2015-06-18T23:47:02.970Z,48.4856667,-122.7623333,26.8,1.51,ml,15,72,0.1774,0.22,uw,uw61029887,2015-06-19T04:51:24.320Z,"11km WSW of Anacortes, Washington",earthquake
2015-06-18T23:46:23.860Z,34.1111667,-117.4681667,5.58,0.82,ml,25,91,0.09958,0.1,ci,ci37403440,2015-06-19T00:07:00.532Z,"2km NNW of Fontana, California",earthquake
2015-06-18T23:45:02.000Z,49.491,-119.49,0,2.5,ml,,,,0.96,us,us10002k4a,2015-06-19T08:32:45.235Z,"7km E of Penticton, Canada",earthquake
2015-06-18T23:41:14.080Z,38.8168335,-122.7631683,2.61,1.29,md,17,44,0.01414,0.02,nc,nc72468466,2015-06-18T23:42:47.010Z,"3km W of Cobb, California",earthquake
2015-06-18T23:35:11.977Z,38.3464,-119.3443,8.6358,1.28,ml,5,135.05,0.174,0.0752,nn,nn00499207,2015-06-19T00:05:39.650Z,"14km NW of Bridgeport, California",earthquake
2015-06-18T23:33:24.610Z,37.2968333,-112.6543333,3.56,1.09,ml,6,145,0.31,0.22,uu,uu60114907,2015-06-19T15:09:18.760Z,"29km NNW of Kanab, Utah",earthquake
2015-06-18T23:13:49.530Z,38.8214989,-122.7958298,3.23,0.55,md,9,102,0.01129,0.03,nc,nc72468456,2015-06-18T23:15:25.800Z,"5km NW of The Geysers, California",earthquake
2015-06-18T23:10:17.130Z,35.8064,-97.4644,7.7,3.3,mb_lg,,39,0.012,0.51,us,us10002k40,2015-06-19T01:49:50.228Z,"8km SSW of Guthrie, Oklahoma",earthquake
2015-06-18T23:07:17.790Z,38.8796667,-122.2155,5.63,1.37,md,6,155,0.1178,0.02,nc,nc72468451,2015-06-20T07:24:37.090Z,"20km SW of Arbuckle, California",earthquake
2015-06-18T23:02:58.080Z,35.7971,-97.5053,6.77,2.9,mb_lg,,40,0.041,0.37,us,us10002k3z,2015-06-19T01:47:51.431Z,"11km SW of Guthrie, Oklahoma",earthquake
2015-06-18T23:02:57.000Z,64.9719,-147.3368,0,0.9,ml,,,,0.57,ak,ak11629329,2015-06-18T23:40:53.114Z,"21km NNE of Badger, Alaska",earthquake
2015-06-18T23:02:05.190Z,34.3638333,-117.0241667,0.008,1.31,ml,22,109,0.1048,0.17,ci,ci37403424,2015-06-19T00:05:40.982Z,"10km SSW of Lucerne Valley, California",quarry blast
2015-06-18T23:01:33.112Z,38.4842,-117.8897,0.4016,1.02,ml,5,144.02,0.214,0.0874,nn,nn00499204,2015-06-18T23:19:17.092Z,"42km S of Gabbs, Nevada",earthquake
2015-06-18T22:59:30.960Z,33.5351667,-116.4091667,6.914,0.62,ml,15,107,0.08579,0.18,ci,ci37403408,2015-06-18T23:45:30.133Z,"17km SSW of La Quinta, California",earthquake
2015-06-18T22:54:21.530Z,38.8266678,-122.8016663,2.47,1.02,md,19,76,0.007336,0.03,nc,nc72468441,2015-06-18T22:55:56.680Z,"6km W of Cobb, California",earthquake
2015-06-18T22:46:29.000Z,53.5727,-165.0794,55.7,1.9,ml,,,,0.34,ak,ak11629327,2015-06-18T23:20:26.730Z,"77km SE of Akutan, Alaska",earthquake
2015-06-18T22:35:07.910Z,19.3998333,-155.282,1.01,2.01,ml,13,62,0.009053,0.31,hv,hv60963071,2015-06-18T23:30:14.910Z,"5km SW of Volcano, Hawaii",earthquake
2015-06-18T22:27:07.390Z,33.6668333,-116.929,16.272,1.28,ml,41,40,0.02065,0.12,ci,ci37403384,2015-06-18T23:53:31.590Z,"10km SSW of Valle Vista, California",earthquake
2015-06-18T22:25:55.270Z,38.8056679,-122.7911682,2.14,0.54,md,8,132,0.003964,0.01,nc,nc72468426,2015-06-18T22:27:31.450Z,"4km NW of The Geysers, California",earthquake
2015-06-18T22:24:02.190Z,35.807,-117.5478333,0.013,0.37,ml,9,139,0.04131,0.11,ci,ci37403392,2015-06-18T23:10:16.624Z,"14km WNW of Searles Valley, California",quarry blast
2015-06-18T22:05:33.171Z,37.0049,-116.8777,8.3858,0.09,ml,10,132.43,0.127,0.1483,nn,nn00499202,2015-06-18T23:10:26.001Z,"15km NW of Beatty, Nevada",earthquake
2015-06-18T21:55:28.400Z,43.2271667,-123.262,0.01,1.42,md,7,138,0.1089,0.13,uw,uw61029857,2015-06-18T22:52:14.270Z,"5km SE of Roseburg North, Oregon",explosion
2015-06-18T21:50:15.130Z,37.0628333,-117.354,5.342,1.39,ml,12,133,0.06338,0.27,ci,ci37403376,2015-06-18T23:14:51.656Z,"54km NNW of Stovepipe Wells, California",earthquake
2015-06-18T21:44:01.000Z,62.8302,-149.5696,74.5,1.2,ml,,,,0.52,ak,ak11629317,2015-06-18T22:55:17.541Z,"62km NNE of Talkeetna, Alaska",earthquake
2015-06-18T21:36:59.190Z,33.1955,-116.0315,9.564,1.29,ml,35,57,0.09264,0.21,ci,ci37403368,2015-06-18T23:25:46.110Z,"11km ENE of Ocotillo Wells, California",earthquake
2015-06-18T21:35:49.000Z,61.5502,-150.9933,69.2,1.2,ml,,,,0.37,ak,ak11629269,2015-06-18T22:55:18.934Z,"55km W of Big Lake, Alaska",earthquake
2015-06-18T21:35:05.670Z,38.8370018,-122.8085022,2.75,0.56,md,8,89,0.01364,0.01,nc,nc72468416,2015-06-18T21:36:42.080Z,"7km WNW of Cobb, California",earthquake
2015-06-18T21:25:33.000Z,51.6063,-176.2258,49.4,1.5,ml,,,,0.3,ak,ak11629268,2015-06-18T22:55:18.352Z,"42km SE of Adak, Alaska",earthquake
2015-06-18T21:21:38.000Z,63.0766,-151.4347,0.2,1.4,ml,,,,0.67,ak,ak11629266,2015-06-18T21:45:02.410Z,"107km NW of Talkeetna, Alaska",earthquake
2015-06-18T21:21:11.980Z,71.5224,11.0348,10,4.3,mb,,88,5.231,1.06,us,us10002k3c,2015-06-19T05:23:38.910Z,Norwegian Sea,earthquake
2015-06-18T21:18:51.000Z,49.4776667,-120.5265,0.01,2.19,md,9,218,0.6158,0.48,uw,uw61029822,2015-06-18T23:54:52.580Z,"2km NNW of Princeton, Canada",explosion
2015-06-18T21:15:18.860Z,39.4888333,-122.9496667,10.63,1.47,md,17,64,0.01591,0.05,nc,nc72468411,2015-06-19T02:09:20.000Z,"33km NE of Redwood Valley, California",earthquake
2015-06-18T21:15:04.890Z,36.0405,-117.366,3.338,1.99,ml,33,55,0.1012,0.17,ci,ci37403312,2015-06-19T05:17:41.135Z,"31km N of Searles Valley, California",earthquake
2015-06-18T21:12:26.940Z,38.8158333,-122.7973333,2.07,0.16,md,18,65,0.008012,0.02,nc,nc72468406,2015-06-18T22:48:43.460Z,"5km NW of The Geysers, California",earthquake
2015-06-18T21:03:47.440Z,34.0228333,-117.2261667,16.856,1.4,ml,53,53,0.09531,0.13,ci,ci37403304,2015-06-18T23:43:26.430Z,"4km SE of Loma Linda, California",earthquake
2015-06-18T21:03:32.690Z,35.8383333,-119.8481667,7.56,1.76,md,46,171,0.09125,0.12,nc,nc72468401,2015-06-19T03:06:29.009Z,"21km SSE of Kettleman City, California",earthquake
2015-06-18T20:46:16.060Z,33.869,-117.5003333,0.59,1.53,ml,47,39,0.05097,0.18,ci,ci37403288,2015-06-19T00:03:06.932Z,"2km ESE of Home Gardens, California",quarry blast
2015-06-18T20:33:02.000Z,59.5541,-152.7508,89.2,1.5,ml,,,,0.38,ak,ak11629260,2015-06-18T21:19:00.126Z,"57km WSW of Anchor Point, Alaska",earthquake
2015-06-18T20:31:13.700Z,46.815,-111.9595,1.2,1,mc,18,190.7999847,0.1356456,0.13,mb,mb15044256,2015-06-19T20:09:07.900Z,"12km NE of Helena Valley Northwest, Montana",earthquake
2015-06-18T20:28:14.000Z,63.2328,-151.7224,4.4,0.6,ml,,,,0.75,ak,ak11629213,2015-06-18T20:55:14.069Z,"130km NW of Talkeetna, Alaska",earthquake
2015-06-18T20:19:34.000Z,65.4768,-149.917,0.1,1.8,ml,,,,0.62,ak,ak11629210,2015-06-18T20:55:12.895Z,"62km NNE of Manley Hot Springs, Alaska",earthquake
2015-06-18T20:10:03.000Z,63.1752,-150.5729,109.6,1.5,ml,,,,1.32,ak,ak11629208,2015-06-18T20:29:18.900Z,"84km WSW of Cantwell, Alaska",earthquake
2015-06-18T20:09:59.021Z,37.276,-114.6339,6.0165,1.09,ml,9,107.74,0.357,0.0945,nn,nn00499126,2015-06-18T20:40:55.168Z,"39km SSW of Caliente, Nevada",earthquake
2015-06-18T19:48:38.600Z,18.8369,-66.5114,44,2.6,Md,12,226.8,0.3584278,0.27,pr,pr15169008,2015-06-19T03:51:18.927Z,"41km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-06-18T19:43:36.000Z,62.9685,-151.0363,124.6,1.7,ml,,,,0.61,ak,ak11629205,2015-06-18T20:29:17.820Z,"86km NNW of Talkeetna, Alaska",earthquake
2015-06-18T19:24:28.300Z,46.9666,-112.7708,12.4,1.2,mc,22,129.5999896,0.182358,0.14,mb,mb15193903,2015-06-19T18:04:37.250Z,"6km W of Lincoln, Montana",earthquake
2015-06-18T19:20:51.400Z,46.7968,-112.1835,8.6,1,mc,16,129.5999896,0.1113911,0.12,mb,mb15667752,2015-06-19T18:04:33.055Z,"11km NW of Helena Valley Northwest, Montana",earthquake
2015-06-18T19:19:15.360Z,38.868,-122.8056641,2.16,0.95,md,12,154,0.01121,0.04,nc,nc72468386,2015-06-18T19:20:51.060Z,"8km NW of Cobb, California",earthquake
2015-06-18T19:15:31.240Z,-6.8801,129.9781,124.47,4,mb,,100,1.707,0.33,us,us10002k2n,2015-06-19T03:18:29.292Z,"189km NW of Saumlaki, Indonesia",earthquake
2015-06-18T19:01:35.000Z,62.3515,-149.6721,44.5,1.5,ml,,,,0.47,ak,ak11629180,2015-06-18T19:45:40.917Z,"22km E of Talkeetna, Alaska",earthquake
2015-06-18T18:56:39.510Z,-6.0583,149.0736,41.6,4.7,mb,,45,3.593,0.9,us,us10002k2i,2015-06-19T02:59:10.420Z,"55km WNW of Kandrian, Papua New Guinea",earthquake
2015-06-18T18:49:46.500Z,38.8273333,-122.828,2.67,0.28,md,19,41,0.00692,0.03,nc,nc72468376,2015-06-20T01:33:00.620Z,"8km NW of The Geysers, California",earthquake
2015-06-18T18:38:06.709Z,39.3245,-119.9756,2.8347,0.41,ml,6,128.51,0.057,0.0975,nn,nn00499188,2015-06-19T01:18:04.982Z,"8km N of Incline Village, Nevada",earthquake
2015-06-18T18:36:13.000Z,51.9689,-171.7454,25.6,2.5,ml,,,,0.75,ak,ak11629110,2015-06-19T02:38:40.742Z,"66km SSW of Amukta Island, Alaska",earthquake
2015-06-18T18:31:38.600Z,46.7983,-112.1905,10.6,3,mc,25,129.5999896,0.1077978,0.26,mb,mb15196752,2015-06-19T18:43:28.040Z,"11km NW of Helena Valley Northwest, Montana",earthquake
2015-06-18T18:26:11.070Z,38.8211667,-122.793,3.86,0.25,md,24,60,0.0133,0.04,nc,nc72468371,2015-06-20T01:05:54.290Z,"5km NNW of The Geysers, California",earthquake
2015-06-18T18:13:15.426Z,37.2731,-114.6345,2.5055,0.82,ml,6,157.11,0.357,0.0556,nn,nn00499191,2015-06-18T22:39:29.832Z,"39km SSW of Caliente, Nevada",earthquake
2015-06-18T18:09:46.000Z,65.1671,-148.9949,8.9,0.9,ml,,,,0.27,ak,ak11629107,2015-06-18T18:31:21.314Z,"58km NW of Ester, Alaska",earthquake
2015-06-18T18:07:00.740Z,46.1883333,-120.7235,0.02,1.4,md,6,252,0.1626,0.25,uw,uw60111808,2015-06-18T18:24:52.410Z,"37km SW of Wapato, Washington",earthquake
2015-06-18T18:06:47.000Z,62.6671,-151.9273,3.9,1.7,ml,,,,0.71,ak,ak11629105,2015-06-18T18:31:20.320Z,"101km WNW of Talkeetna, Alaska",earthquake
2015-06-18T18:05:26.210Z,33.0346667,-114.9765,3.1,1.77,ml,9,100,0.06229,0.23,ci,ci37403184,2015-06-18T18:27:10.932Z,"44km NNW of Los Algodones, B.C., MX",earthquake
2015-06-18T18:03:30.010Z,38.7525,-122.6926667,2.06,0.7,md,19,109,0.002246,0.09,nc,nc72468351,2015-06-18T23:40:23.190Z,"6km W of Middletown, California",earthquake
2015-06-18T18:03:02.040Z,46.2805,-122.5765,0.01,1.72,ml,13,212,0.1645,0.15,uw,uw61029527,2015-06-18T18:15:41.620Z,"25km E of Castle Rock, Washington",explosion
2015-06-18T18:01:28.240Z,40.2033333,-121.3418333,9.26,2.76,md,56,70,0.1496,0.13,nc,nc72468346,2015-06-19T06:17:19.574Z,"16km SW of Chester, California",earthquake
2015-06-18T17:48:45.360Z,38.7773323,-122.7141647,2.69,0.53,md,7,135,0.004718,0.02,nc,nc72468341,2015-06-18T17:50:22.300Z,"3km E of The Geysers, California",earthquake
2015-06-18T17:47:31.480Z,46.1495,-120.698,12.59,3.13,ml,35,48,0.1786,0.22,uw,uw61029517,2015-06-18T20:36:19.554Z,"37km NNE of Goldendale, Washington",earthquake
2015-06-18T17:46:45.840Z,40.136,-123.8313333,22.77,1.44,md,18,80,0.1018,0.11,nc,nc72468336,2015-06-19T02:28:29.220Z,"1km NNW of Redway, California",earthquake
2015-06-18T17:41:53.641Z,37.9873,-118.5043,7.6869,0.18,ml,5,122.59,0.113,0.0706,nn,nn00499102,2015-06-18T18:38:55.191Z,"55km NE of Mammoth Lakes, California",earthquake
2015-06-18T17:30:13.390Z,36.4125,-120.3641667,9.51,1.94,md,43,120,0.07674,0.11,nc,nc72468326,2015-06-19T02:29:59.900Z,"26km SW of San Joaquin, California",earthquake
2015-06-18T17:27:58.590Z,36.4235,-120.3508333,8.08,2.03,md,58,73,0.08893,0.15,nc,nc72468321,2015-06-19T02:30:50.817Z,"24km SW of San Joaquin, California",earthquake
2015-06-18T17:12:15.510Z,36.4083333,-120.3595,9.63,2.18,md,51,118,0.07293,0.1,nc,nc72468316,2015-06-18T22:43:04.900Z,"26km SW of San Joaquin, California",earthquake
2015-06-18T17:09:17.690Z,46.9648333,-120.4056667,0.01,2.19,ml,8,120,0.1239,0.22,uw,uw61029477,2015-06-18T17:29:24.532Z,"2km SSE of Kittitas, Washington",explosion
2015-06-18T17:08:14.110Z,35.0548333,-118.3478333,0.01,1.88,ml,8,80,0.06429,0.1,ci,ci37403136,2015-06-18T18:23:30.896Z,"13km SE of Tehachapi, California",quarry blast
2015-06-18T17:02:57.280Z,35.149,-118.4016667,0.01,1.26,ml,15,43,0.1428,0.15,ci,ci37403120,2015-06-18T18:07:43.865Z,"5km ENE of Tehachapi, California",quarry blast
2015-06-18T16:58:42.690Z,12.6728,-87.9324,71.12,4.7,mb,,133,0.861,1.06,us,us10002k0d,2015-06-18T21:01:48.561Z,"52km W of Jiquilillo, Nicaragua",earthquake
2015-06-18T16:51:40.590Z,38.8258324,-122.7981644,2.05,0.43,md,8,94,0.009616,0.01,nc,nc72468301,2015-06-18T16:53:15.900Z,"6km W of Cobb, California",earthquake
2015-06-18T16:25:06.710Z,37.6165,-118.9593333,11.31,0.34,md,9,153,0.03525,0.13,nc,nc72468296,2015-06-18T17:00:10.730Z,"3km SSE of Mammoth Lakes, California",earthquake
2015-06-18T16:22:31.910Z,19.3863333,-155.6096667,6.56,1.27,md,36,70,0.02352,0.11,hv,hv60962806,2015-06-18T21:21:13.240Z,"24km NW of Pahala, Hawaii",earthquake
2015-06-18T15:56:22.510Z,-21.5157,-68.5536,135.58,4.5,mb,,95,0.698,1.05,us,us10002jzk,2015-06-18T23:58:50.314Z,"112km NNE of Calama, Chile",earthquake
2015-06-18T15:44:30.980Z,34.0538333,-117.2785,14.93,1.22,ml,49,83,0.0898,0.15,ci,ci37402984,2015-06-18T18:04:29.810Z,"2km WNW of Loma Linda, California",earthquake
2015-06-18T15:38:43.500Z,18.9843,-65.4735,58,3,Md,11,216,0.69619435,0.2,pr,pr15169007,2015-06-18T23:41:26.490Z,"72km NNE of Luquillo, Puerto Rico",earthquake
2015-06-18T15:38:12.504Z,37.3048,-114.6609,2.9496,0.77,ml,6,165.86,0.327,0.1847,nn,nn00499161,2015-06-18T21:24:46.784Z,"36km SSW of Caliente, Nevada",earthquake
2015-06-18T15:20:31.000Z,19.079,-65.471,51,3.2,Md,5,226.8,0.87406077,0.2,pr,pr15169006,2015-06-18T23:23:24.720Z,"81km NNE of Vieques, Puerto Rico",earthquake
2015-06-18T14:46:10.080Z,37.5578333,-118.8796667,4.85,0.43,md,15,235,0.05144,0.05,nc,nc72468276,2015-06-18T16:49:08.390Z,"12km SE of Mammoth Lakes, California",earthquake
2015-06-18T14:36:04.550Z,37.3361,-114.6469,3.8172,0.53,ml,6,148.87,0.329,0.2037,nn,nn00499167,2015-06-18T21:55:07.932Z,"33km SSW of Caliente, Nevada",earthquake
2015-06-18T14:18:35.000Z,63.2774,-150.4899,126.6,1.1,ml,,,,0.29,ak,ak11628863,2015-06-18T18:07:40.417Z,"78km W of Cantwell, Alaska",earthquake
2015-06-18T14:07:48.810Z,33.3193333,-116.2813333,11.45,1.59,ml,50,34,0.1247,0.19,ci,ci37402912,2015-06-18T17:32:45.736Z,"11km NE of Borrego Springs, California",earthquake
2015-06-18T14:06:57.677Z,37.2737,-114.6363,1.7628,0.83,ml,8,153.46,0.356,0.1292,nn,nn00499154,2015-06-18T21:15:29.063Z,"39km SSW of Caliente, Nevada",earthquake
2015-06-18T13:54:01.120Z,38.7726667,-122.904,3.46,1.02,md,35,68,0.04305,0.05,nc,nc72468266,2015-06-20T00:55:17.410Z,"10km ESE of Cloverdale, California",earthquake
2015-06-18T13:49:29.887Z,37.1133,-116.7368,2.8413,-0.2,ml,9,140.66,0.033,0.1787,nn,nn00499142,2015-06-18T20:59:34.477Z,"22km N of Beatty, Nevada",earthquake
2015-06-18T13:47:12.895Z,37.2971,-114.6458,3.6212,1.63,ml,17,103.27,0.341,0.169,nn,nn00499051,2015-06-18T15:24:31.824Z,"37km SSW of Caliente, Nevada",earthquake
2015-06-18T13:40:25.000Z,62.8852,-150.4932,91.2,1.2,ml,,,,0.45,ak,ak11628825,2015-06-18T14:06:11.158Z,"65km NNW of Talkeetna, Alaska",earthquake
2015-06-18T13:37:07.440Z,19.1285,-155.4190063,41.29,2.17,md,10,244,0.04876,0.1,hv,hv60962756,2015-06-18T19:20:35.750Z,"10km SE of Pahala, Hawaii",earthquake
2015-06-18T13:29:12.870Z,39.563,-121.2343333,16.69,1.52,md,11,140,0.05857,0.07,nc,nc72468246,2015-06-19T02:20:54.100Z,"11km NNE of Challenge-Brownsville, California",earthquake
2015-06-18T13:23:05.040Z,19.0090008,-155.470993,51.28,2.46,md,7,213,0.1459,0.09,hv,hv60962741,2015-06-18T19:09:56.910Z,"21km S of Pahala, Hawaii",earthquake
2015-06-18T13:21:02.800Z,19.1051674,-155.463501,41.5,2.52,md,21,178,0.05,0.12,hv,hv60962736,2015-06-18T21:23:34.308Z,"11km S of Pahala, Hawaii",earthquake
2015-06-18T13:18:31.770Z,19.0355,-155.6,7.47,1.46,md,39,169,0.08512,0.55,hv,hv60962731,2015-06-18T17:16:05.150Z,"17km ESE of Hawaiian Ocean View, Hawaii",earthquake
2015-06-18T12:56:14.640Z,33.8703333,-117.6588333,2.93,2.48,ml,86,27,0.05548,0.21,ci,ci37402872,2015-06-18T23:12:10.273Z,"8km W of Corona, California",earthquake
2015-06-18T12:52:44.000Z,61.284,-152.178,0,1.6,ml,,,,0.39,ak,ak11628822,2015-06-18T13:25:33.231Z,"81km NW of Nikiski, Alaska",earthquake
2015-06-18T12:11:31.990Z,35.9603333,-117.6633333,3.72,0.82,ml,9,74,0.05573,0.08,ci,ci37402856,2015-06-18T18:21:10.883Z,"22km E of Little Lake, California",earthquake
2015-06-18T12:09:59.520Z,38.8408318,-122.8375015,2.44,0.86,md,10,101,0.002737,0.02,nc,nc72468226,2015-06-18T12:11:36.830Z,"9km NW of The Geysers, California",earthquake
2015-06-18T12:09:54.750Z,36.5101667,-118.358,6.86,2.1,ml,26,55,0.2347,0.14,ci,ci37402848,2015-06-18T20:12:31.741Z,"27km WSW of Lone Pine, California",earthquake
2015-06-18T11:48:11.450Z,38.7913333,-122.8101667,4.17,0.26,md,15,163,0.006307,0.03,nc,nc72468206,2015-06-19T23:25:56.850Z,"4km WNW of The Geysers, California",earthquake
2015-06-18T11:33:25.520Z,36.5873333,-121.1211667,7.34,1.24,md,22,58,0.05685,0.07,nc,nc72468201,2015-06-18T17:34:17.330Z,"25km NE of Soledad, California",earthquake
2015-06-18T11:05:30.000Z,63.0991,-148.8182,76.5,0.8,ml,,,,0.06,ak,ak11628787,2015-06-18T11:28:16.383Z,"33km SSE of Cantwell, Alaska",earthquake
2015-06-18T10:54:58.810Z,38.8356667,-122.7975006,2.56,0.76,md,12,110,0.006224,0.01,nc,nc72468196,2015-06-18T10:56:31.240Z,"6km WNW of Cobb, California",earthquake
2015-06-18T10:48:58.990Z,-11.376,163.2671,30.45,4.7,mb,,85,3.79,0.94,us,us10002jym,2015-06-18T18:51:28.091Z,"179km SE of Kirakira, Solomon Islands",earthquake
2015-06-18T10:38:11.280Z,37.5128333,-118.7398333,12.07,1.17,md,29,85,0.02898,0.05,nc,nc72468191,2015-06-18T17:42:20.770Z,"25km SE of Mammoth Lakes, California",earthquake
2015-06-18T10:24:11.940Z,38.8076668,-122.8326645,3.15,0.56,md,8,225,0.002976,0.03,nc,nc72468186,2015-06-18T10:25:47.030Z,"7km WNW of The Geysers, California",earthquake
2015-06-18T10:12:32.000Z,60.1238,-140.7498,5.2,1.6,ml,,,,0.73,ak,ak11628753,2015-06-18T10:48:01.648Z,"86km NW of Yakutat, Alaska",earthquake
2015-06-18T10:08:26.440Z,37.7726667,-121.995,8.21,1.31,md,19,85,0.06537,0.05,nc,nc72468181,2015-06-18T17:18:44.130Z,"1km WSW of San Ramon, California",earthquake
2015-06-18T09:57:45.150Z,36.9153333,-121.5643333,8.86,0.68,md,16,54,0.03795,0.13,nc,nc72468176,2015-06-19T02:28:58.210Z,"7km ENE of Aromas, California",earthquake
2015-06-18T09:49:13.220Z,38.7928352,-122.7770004,3.66,0.77,md,14,100,0.008539,0.02,nc,nc72468171,2015-06-18T09:50:46.740Z,"2km NW of The Geysers, California",earthquake
2015-06-18T09:45:58.170Z,38.8315,-122.789,2.65,1.54,md,40,49,0.006978,0.04,nc,nc72468161,2015-06-19T00:18:48.040Z,"5km W of Cobb, California",earthquake
2015-06-18T09:45:08.443Z,38.4415,-119.2647,10.7665,1.16,ml,6,187.4,0.15,0.0684,nn,nn00499220,2015-06-19T01:07:49.101Z,"20km N of Bridgeport, California",earthquake
2015-06-18T09:44:49.530Z,34.5823333,-117.7756667,11.12,0.61,ml,10,100,0.0466,0.1,ci,ci37402824,2015-06-18T16:21:31.360Z,"6km SE of Lake Los Angeles, California",earthquake
2015-06-18T09:43:34.970Z,34.5435,-118.8625,1.409,1.68,ml,45,54,0.1025,0.26,ci,ci37402816,2015-06-19T19:19:15.760Z,"16km NNW of Piru, California",earthquake
2015-06-18T09:33:25.830Z,38.9918,-116.1309,0,1.34,ml,7,176.4,0.771,0.1551,nn,nn00499044,2015-06-19T01:04:17.620Z,"59km SSW of Eureka, Nevada",earthquake
2015-06-18T09:32:56.560Z,33.6978333,-116.6963333,18.15,0.7,ml,33,57,0.01995,0.15,ci,ci37402808,2015-06-18T16:13:23.077Z,"5km SSE of Idyllwild, California",earthquake
2015-06-18T09:18:01.291Z,39.361,-119.9927,2.4582,0,ml,4,151.61,0.076,0.1038,nn,nn00499219,2015-06-19T01:04:30.441Z,"12km N of Incline Village, Nevada",earthquake
2015-06-18T09:10:48.070Z,42.7807,-100.4825,5,3.3,mb_lg,,38,1.283,1.34,us,us10002jxn,2015-06-18T22:28:04.281Z,"11km SSE of Valentine, Nebraska",earthquake
2015-06-18T08:51:06.000Z,60.2635,-151.0175,72.9,1.6,ml,,,,0.76,ak,ak11628648,2015-06-18T17:21:25.611Z,"19km SE of Cohoe, Alaska",earthquake
2015-06-18T08:38:51.323Z,38.4526,-119.2641,10.7814,1.08,ml,8,167.78,0.146,0.1418,nn,nn00499218,2015-06-19T00:59:24.133Z,"22km N of Bridgeport, California",earthquake
2015-06-18T08:35:48.640Z,38.8376656,-122.7754974,8.47,0.56,md,7,155,0.004979,0.05,nc,nc72468141,2015-06-18T08:37:27.140Z,"4km WNW of Cobb, California",earthquake
2015-06-18T08:28:57.750Z,21.6869,143.0898,298.81,5,mb,,97,5.447,0.75,us,us10002jxj,2015-06-18T16:31:26.091Z,"226km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake
2015-06-18T08:27:09.880Z,40.2463333,-124.1783333,10.55,2.2,md,22,101,0.006768,0.15,nc,nc72468136,2015-06-18T20:07:05.459Z,"28km SSW of Rio Dell, California",earthquake
2015-06-18T08:23:07.150Z,36.6458333,-121.1568333,8.68,0.85,md,21,119,0.05063,0.14,nc,nc72468131,2015-06-19T02:27:58.160Z,"26km SE of Ridgemark, California",earthquake
2015-06-18T08:19:22.990Z,38.8411674,-122.8276672,2.41,0.43,md,9,73,0.006627,0.02,nc,nc72468126,2015-06-18T08:20:56.040Z,"9km WNW of Cobb, California",earthquake
2015-06-18T08:19:12.270Z,38.8443336,-122.8248367,1.28,0.18,md,7,113,0.01038,0.02,nc,nc72468121,2015-06-18T08:20:46.040Z,"9km WNW of Cobb, California",earthquake
2015-06-18T08:16:28.550Z,33.0528333,-116.1841667,5.97,1.11,ml,36,72,0.1482,0.27,ci,ci37402792,2015-06-18T19:35:31.681Z,"11km SSW of Ocotillo Wells, California",earthquake
2015-06-18T08:16:00.000Z,18.409,-67.593,15,2.2,Md,4,331.2,0.11049278,0.34,pr,pr15169005,2015-06-18T14:35:32.556Z,"37km WNW of Rincon, Puerto Rico",earthquake
2015-06-18T08:13:54.950Z,37.6436667,-118.8801667,5.01,0.33,md,8,213,0.02517,0.02,nc,nc72468116,2015-06-18T16:30:34.770Z,"8km E of Mammoth Lakes, California",earthquake
2015-06-18T08:04:22.390Z,36.6465,-121.1553333,9.34,1.25,md,31,99,0.04928,0.2,nc,nc72468111,2015-06-18T22:46:12.999Z,"26km SE of Ridgemark, California",earthquake
